WA1,WA2,ApL1,ApL2,MaxP,MaxV2,MaxV3,MaxM2,MaxM3,MaxT,U1,U2,U3,R1,R2,R3,PGA,fc,Ec,fy,fu
347.32212305, 1025.42255060, 6.00000000, 9.00000000, -11042.90013798, -1755.44913370, -214.44790497, 1567.58894868, 5962.31387835, 359.63882737, 0.00150113, 0.05280652, 0.00091812, 0.00261762, 0.00025000, 0.00040981,0.82380000, 28.93156304, 25902.43472776, 464.44809514, 792.74337763
1049.39980985, 566.14771115, 9.00000000, 8.00000000, -9316.50119437, 1583.76199128, -107.43002752, 823.67553944, 5321.25478951, 183.40985444, 0.00015935, 0.03649684, 0.00006397, 0.00209051, 0.00002784, 0.00030250,0.40310000, 29.34945754, 25995.29305726, 465.33870812, 657.05183734
57.98672145, 316.82344155, 1.00000000, 4.00000000, -11555.64310770, 1663.63908977, -191.38993032, 1418.06161570, 5554.53450237, 304.47199356, 0.00191104, 0.09536116, 0.00060903, 0.00267850, 0.00029132, 0.00057184,0.78320000, 30.61967948, 25624.32687198, 432.35954709, 769.93986063
449.68393575, 543.18053685, 6.00000000, 9.00000000, -8941.76487772, 1420.50148451, -97.42113116, 839.50341001, 5180.09996140, 140.78773084, 0.00010414, 0.01518387, -0.00008607, 0.00170662, -0.00000588, 0.00012357,0.69520000, 34.31261890, 28572.87480525, 471.91095608, 713.57035608
998.41503650, 1033.80723635, 9.00000000, 9.00000000, -13348.51276882, 1821.65097220, -214.34478019, 1557.26078809, 6104.39116868, 461.43949455, 0.00503729, 0.15089057, 0.00069851, 0.00366136, 0.00086502, 0.00086664,0.27290000, 25.12066492, 23458.99344813, 467.44608209, 764.78464084
923.32551745, 530.31421205, 9.00000000, 9.00000000, -7880.32139911, 1372.72345081, -112.22575961, 890.94167426, 5238.13785233, 117.94880563, -0.00044205, 0.02020821, -0.00018503, 0.00141102, -0.00007170, 0.00011534,0.65880000, 28.33230582, 24425.93183721, 439.47912841, 765.16265307
891.72849115, 906.21291320, 9.00000000, 9.00000000, -9908.97426611, 1600.00831951, -97.53907341, 762.66334810, 5444.37385537, 147.64220766, 0.00059428, 0.01346173, -0.00028654, 0.00193118, 0.00010685, 0.00011010,0.69520000, 31.87751542, 27086.13012854, 446.64935274, 702.82569864
575.95436115, 462.10896130, 9.00000000, 9.00000000, -7592.13306808, 1287.71087399, -85.56483402, 766.24965742, 4952.97449667, 97.15853252, -0.00056270, 0.01191632, -0.00025606, 0.00121515, -0.00012747, 0.00012801,0.52740000, 32.67937214, 27695.15683763, 479.43403888, 703.37677137
265.96615465, 572.21802750, 5.00000000, 9.00000000, -13130.02409713, -1825.35195311, -234.04789383, 1727.80245039, 6098.99978205, 465.35420907, 0.00427301, 0.15078655, 0.00077097, 0.00342781, 0.00071023, 0.00087400,0.27290000, 29.61950189, 25402.89806754, 459.24094737, 778.48156908
869.90869490, 529.15702735, 9.00000000, 9.00000000, -10016.21189372, 1606.46336373, -134.25911934, 919.26527251, 5402.70922271, 252.11312149, -0.00066151, 0.04438459, 0.00022554, 0.00224940, -0.00014380, 0.00026437,0.44720000, 30.99622297, 25462.64711676, 392.72461926, 665.34695307
315.00921130, 878.07763435, 9.00000000, 9.00000000, -9388.97482152, -1668.96879903, -121.81751258, 857.71839836, 5636.19204740, 193.02770758, -0.00070839, 0.04196585, 0.00025729, 0.00203752, -0.00019036, 0.00034770,0.19130000, 32.35765067, 27269.68199897, 463.17674554, 623.42676885
416.36093905, 469.94447465, 9.00000000, 7.00000000, -11121.85364149, 1650.76659558, -238.09608863, 1695.12124691, 5530.90900063, 371.29355596, 0.00108262, 0.05096981, 0.00090259, 0.00263553, 0.00018349, 0.00038907,0.82380000, 34.79043841, 27180.49945480, 454.07532008, 709.35769815
518.61487860, 879.21520575, 9.00000000, 9.00000000, -7695.55493912, 1216.44130581, -77.30070018, 720.47069447, 4742.76312829, 83.66132294, -0.00041705, 0.01255637, -0.00027146, 0.00114576, -0.00010747, 0.00015348,0.52740000, 35.57501620, 28425.99307473, 412.04809588, 712.58312720
627.40004705, 879.21520575, 9.00000000, 9.00000000, -12250.89768125, 1681.87183432, -189.11002114, 1337.69584293, 5638.62720112, 317.84091882, 0.00224487, 0.09368213, 0.00045924, 0.00245817, 0.00034971, 0.00053441,0.78320000, 35.25732615, 29052.10730923, 396.94753378, 701.47783452
218.10970265, 76.06037740, 4.00000000, 1.00000000, -8974.96865113, -1531.24884666, -124.79472538, 1000.53726191, 5113.99556621, 199.68381199, -0.00068550, 0.03681553, 0.00012857, 0.00194868, -0.00014055, 0.00027397,0.40310000, 33.62611162, 27896.05690404, 552.31554018, 726.50016159
552.71260065, 610.32666940, 9.00000000, 9.00000000, -9051.10657092, 1507.19197992, -183.56044004, 1566.10804944, 5068.38742778, 148.82144213, 0.00042399, 0.02686355, 0.00001007, 0.00183176, 0.00006624, 0.00022344,0.97500000, 23.80857624, 22991.70032732, 498.44910244, 764.33742230
623.85984640, 949.50927295, 9.00000000, 9.00000000, -10661.31012630, 1623.27554513, -138.67627193, 928.71374304, 5485.19760554, 234.34487842, -0.00066181, 0.04363677, 0.00010770, 0.00216915, -0.00014181, 0.00029561,0.44720000, 35.23704453, 27398.69764521, 489.66753146, 792.13164900
704.06843675, 626.97836110, 9.00000000, 9.00000000, -8608.43165017, 1482.60244500, -176.02683381, 1493.32253288, 4952.62625389, 149.22618599, 0.00075883, 0.02522322, 0.00013291, 0.00164139, 0.00012396, 0.00023039,0.97500000, 32.92363981, 27325.96737265, 411.29116362, 671.46460171
354.48097755, 366.89619645, 6.00000000, 9.00000000, -10804.60608363, -1628.54509993, -162.62028345, 1284.63553562, 5474.98227846, 273.16702996, -0.00011030, 0.04751073, 0.00047365, 0.00226712, -0.00007222, 0.00029045,1.02670000, 31.57687520, 27163.69260386, 435.20258642, 731.36960755
491.95059725, 210.47032230, 9.00000000, 4.00000000, -9193.16095867, 1590.09332750, -118.25166573, 915.47784250, 5356.27184053, 202.21574274, -0.00025283, 0.03626132, 0.00008696, 0.00204309, -0.00005130, 0.00026846,0.40310000, 32.41789076, 27109.09132323, 441.43664558, 732.50096026
752.44464120, 593.66517105, 9.00000000, 9.00000000, -7474.77306432, -1482.46409660, -106.09234080, 897.82865312, 4994.62911520, 92.12466442, -0.00057816, 0.02166975, -0.00010680, 0.00127054, -0.00011119, 0.00016389,0.65880000, 27.53387202, 24586.41763112, 436.84876050, 734.43229113
619.54492040, 1081.40871545, 9.00000000, 9.00000000, -9259.25600642, 1438.07067220, -83.11860197, 714.58576632, 5087.47477303, 118.32070218, 0.00068031, 0.01522705, -0.00018234, 0.00187483, 0.00010846, 0.00016447,0.69520000, 28.62213401, 25448.21022912, 405.61723883, 659.32288204
572.56126025, 74.98164590, 9.00000000, 1.00000000, -7239.24255449, 1286.20076043, -91.72192367, 826.22385754, 4938.56462648, 108.05364164, -0.00083728, 0.01197858, -0.00018868, 0.00120229, -0.00018053, 0.00010756,0.52740000, 36.36925698, 27720.56426793, 439.33575450, 710.56446478
734.83189780, 244.51901110, 9.00000000, 3.00000000, -7239.24255449, -1139.79410280, -91.72192367, 826.22385754, 4453.24818829, 108.05364164, -0.00237483, -0.00072318, -0.00078454, 0.00011048, -0.00044671, -0.00005580,0.00000000, 32.76943484, 26704.56065191, 474.38968435, 641.49348699
632.85254445, 973.63363195, 9.00000000, 9.00000000, -9483.22934722, 1440.47829185, -93.00637313, 786.75376511, 5095.74064372, 123.80033977, 0.00035988, 0.01496152, -0.00018777, 0.00172018, 0.00004516, 0.00015554,0.69520000, 35.45627317, 28713.32755796, 422.90912335, 759.08891783
996.35564000, 373.70201155, 9.00000000, 9.00000000, -8564.65523301, -1515.84454798, -178.81707507, 1564.89224952, 5111.03130458, 170.45426959, 0.00035798, 0.02730121, 0.00010972, 0.00170950, 0.00004342, 0.00018440,0.97500000, 26.67004295, 23722.88625681, 441.08525889, 738.13848983
86.28871335, 401.47444435, 1.00000000, 9.00000000, -11249.23075994, -1628.83243000, -248.23085275, 1770.72148599, 5432.86236331, 367.16892297, 0.00077264, 0.05114177, 0.00087932, 0.00248605, 0.00011879, 0.00039864,0.82380000, 36.49728358, 29341.90906333, 500.87268399, 714.95057921
484.68386960, 55.62331880, 9.00000000, 1.00000000, -8456.03103842, 1480.64159832, -189.58291383, 1628.89388018, 4941.49862727, 158.45598080, 0.00013399, 0.02581349, 0.00014786, 0.00169194, 0.00000510, 0.00021035,0.97500000, 27.75911360, 25630.35889502, 532.08542621, 641.34812645
182.16833040, 161.31939250, 5.00000000, 3.00000000, -8963.90059669, 1488.82280470, -110.08866737, 925.47117406, 4970.70410513, 138.93760866, -0.00022800, 0.01453748, -0.00009134, 0.00176109, -0.00006246, 0.00012701,0.69520000, 35.46364179, 28471.65458526, 447.46678457, 744.13583401
406.54448240, 506.03294665, 9.00000000, 9.00000000, -7688.34362752, -1440.59365408, -117.87522314, 973.11520658, 4852.19103091, 90.66666336, -0.00086153, 0.02072466, -0.00013309, 0.00123304, -0.00015992, 0.00016654,0.65880000, 35.96478543, 27589.18129745, 443.11701888, 732.29267251
740.49033485, 564.53942055, 9.00000000, 9.00000000, -11690.43165542, -1711.83176487, -181.09240009, 1352.26675267, 5759.73056109, 307.77091616, 0.00215491, 0.09596376, 0.00058306, 0.00261470, 0.00033135, 0.00055969,0.78320000, 30.48771090, 25677.69219275, 512.83799869, 800.80460878
1096.88360915, 159.89742825, 9.00000000, 3.00000000, -13117.68746650, 1900.46777906, -244.72032230, 1749.64927602, 6401.10397124, 443.12573435, 0.00428808, 0.14936439, 0.00079867, 0.00331183, 0.00071808, 0.00083225,0.27290000, 32.00864582, 27405.86521105, 470.35836951, 657.19496137
472.64130340, 578.52370345, 9.00000000, 9.00000000, -9435.01311506, -1603.26697394, -135.71313304, 939.84887534, 5367.17173141, 211.80623109, -0.00101523, 0.04115169, 0.00024174, 0.00194178, -0.00024279, 0.00030889,0.19130000, 37.33748421, 29899.76502459, 425.67545860, 709.84610854
433.15973050, 417.57696365, 9.00000000, 9.00000000, -7448.26049774, 1294.25204753, -95.86963705, 893.75578749, 4928.24941528, 107.92666014, -0.00018614, 0.01504204, -0.00025390, 0.00131449, -0.00003349, 0.00013878,0.24520000, 27.45306463, 24623.88337905, 432.90495540, 688.91871342
540.13066870, 406.51506245, 9.00000000, 9.00000000, -11210.78125738, 1614.29172118, -161.47385007, 1286.87579471, 5428.64354425, 270.96626727, -0.00011481, 0.04788148, 0.00038133, 0.00260205, -0.00005806, 0.00028437,1.02670000, 24.70448511, 23248.66359923, 445.97854551, 686.82097978
931.21987070, 359.04106980, 9.00000000, 9.00000000, -11662.69571917, 1688.88887803, -194.11126146, 1346.93281331, 5644.29008912, 320.72043182, 0.00218500, 0.09288963, 0.00056126, 0.00229109, 0.00033476, 0.00052510,0.78320000, 41.93497706, 31405.78106116, 568.95395858, 738.94275830
428.15833900, 375.94773440, 7.00000000, 9.00000000, -11040.91143236, -1589.86258263, -167.13724286, 1299.15749634, 5311.83734081, 284.09798102, -0.00013319, 0.04694067, 0.00042964, 0.00226006, -0.00007383, 0.00027155,1.02670000, 32.82370592, 27879.69146541, 469.94052914, 726.08526547
290.82601240, 504.09122995, 9.00000000, 9.00000000, -9816.65237998, 1606.02640560, -137.07599536, 975.07211528, 5389.47718463, 223.16864523, -0.00117318, 0.04108826, 0.00018468, 0.00234190, -0.00026793, 0.00029647,0.19130000, 27.36786063, 24179.40499494, 515.73846410, 725.55524996
742.04959220, 414.19366940, 9.00000000, 3.00000000, -9816.65237998, -1562.34411816, -137.07599536, 975.07211528, 5190.87885860, 223.16864523, -0.00230641, -0.00069874, -0.00078573, 0.00010683, -0.00043355, -0.00004726,0.00000000, 32.08033871, 27141.75037707, 519.27882538, 685.59943355
59.69307855, 284.12807045, 1.00000000, 3.00000000, -9742.57752256, 1560.61050270, -144.64143181, 1028.49776545, 5214.55837845, 223.40751858, -0.00117625, 0.04472270, 0.00027892, 0.00219125, -0.00024571, 0.00031788,0.44720000, 31.16149993, 25851.57651227, 439.93445538, 728.29187351
524.10660260, 440.77949755, 9.00000000, 9.00000000, -9013.68850305, 1441.75815690, -99.47438390, 864.67490882, 5087.24102774, 132.67386695, 0.00000230, 0.01520259, -0.00012721, 0.00182541, -0.00002201, 0.00013782,0.69520000, 30.14187733, 26152.33844563, 444.66735855, 651.71497231
973.21194600, 873.44889555, 9.00000000, 9.00000000, -13318.17520565, 1809.68749573, -223.28663189, 1611.33977747, 6041.63453019, 467.33598666, 0.00482023, 0.15051201, 0.00074147, 0.00339356, 0.00081555, 0.00087772,0.27290000, 31.05628281, 25864.22671743, 437.54805476, 676.54436648
436.54302475, 246.66666745, 9.00000000, 4.00000000, -9752.87521556, 1561.76699658, -148.54833976, 1044.21215486, 5208.95231651, 234.39297243, -0.00122591, 0.04415787, 0.00028262, 0.00204042, -0.00025660, 0.00029452,0.44720000, 33.82771203, 28312.65207031, 500.25989703, 652.29211092
896.62200950, 604.12886660, 9.00000000, 9.00000000, -9924.12254044, 1664.15782471, -136.77211739, 906.85627201, 5614.21296535, 224.90222086, -0.00078885, 0.04020914, 0.00015046, 0.00207223, -0.00018926, 0.00028542,0.19130000, 35.03065044, 28935.22160693, 473.42846839, 712.10598513
404.53411915, 576.29759390, 9.00000000, 9.00000000, -7345.66865142, -1297.52620911, -88.37043255, 853.40262570, 4793.87778030, 97.55211883, -0.00005349, 0.01556412, -0.00022313, 0.00123558, -0.00001423, 0.00015987,0.24520000, 30.44055680, 25672.42798518, 446.88910385, 796.59710855
481.29076870, 504.09122995, 9.00000000, 9.00000000, -13032.91227743, -1845.01110907, -235.60801046, 1741.13496537, 6187.86562077, 475.82562566, 0.00420838, 0.15086568, 0.00079948, 0.00333024, 0.00069384, 0.00089366,0.27290000, 32.06987835, 26155.19328266, 427.70091948, 712.49958729
836.65434475, 488.03774390, 9.00000000, 9.00000000, -8999.46782463, -1570.12875964, -110.70225132, 903.45764588, 5287.97568439, 196.70714143, -0.00028540, 0.03742054, 0.00012421, 0.00199729, -0.00006793, 0.00027784,0.40310000, 32.50255157, 26230.97194207, 480.24748951, 687.35964416
889.12972890, 530.10827240, 9.00000000, 9.00000000, -7285.20912091, -1472.07214039, -105.55320069, 890.01174915, 4955.95382369, 101.34734942, -0.00053832, 0.02159091, -0.00007046, 0.00127047, -0.00010301, 0.00014658,0.65880000, 29.29491021, 24625.32888515, 476.89422529, 706.56050333
413.50720390, 161.57436540, 7.00000000, 2.00000000, -9315.32402200, -1591.93953043, -143.04100159, 1029.98052385, 5322.49107067, 246.10980171, -0.00143708, 0.04127181, 0.00027313, 0.00213000, -0.00032346, 0.00024905,0.19130000, 31.43066550, 26710.79192892, 487.50376337, 701.17390927
135.42002985, 519.55631700, 2.00000000, 9.00000000, -8989.55602553, 1431.62995932, -99.65350940, 851.31981144, 5134.35460270, 119.03868443, 0.00006243, 0.01503489, -0.00009099, 0.00170088, -0.00001275, 0.00016462,0.69520000, 35.25887403, 28982.76666161, 452.06257058, 653.91136055
364.76815340, 638.16774875, 9.00000000, 7.00000000, -7283.34684050, 1281.89463933, -86.30574744, 820.74739909, 4793.61752246, 95.69786279, 0.00011724, 0.01517348, -0.00019066, 0.00119829, 0.00002133, 0.00017973,0.24520000, 34.36898321, 27742.23668052, 453.60364630, 687.91040681
485.76260110, 445.62398265, 9.00000000, 9.00000000, -11176.64044113, -1643.51471558, -237.66825255, 1720.05234292, 5505.42047425, 373.78759527, 0.00092200, 0.05187607, 0.00089464, 0.00263696, 0.00014913, 0.00038399,0.82380000, 31.44204602, 26722.37241558, 467.40799934, 577.29171519
464.07029130, 520.36046230, 9.00000000, 8.00000000, -10032.23062501, 1602.19949235, -142.91217193, 959.63329403, 5380.28613573, 225.04538756, -0.00079849, 0.04341818, 0.00023161, 0.00200933, -0.00017132, 0.00031050,0.44720000, 38.35390308, 29715.06831260, 471.34304219, 739.74322052
245.31334975, 320.55977520, 4.00000000, 5.00000000, -9385.34300000, 1586.49677489, -138.53689606, 982.49446826, 5299.20947599, 216.29177506, -0.00120883, 0.04118973, 0.00026193, 0.00219448, -0.00027750, 0.00030612,0.19130000, 29.30137574, 25927.20911889, 459.87773356, 825.59096941
1108.58294260, 518.61487860, 9.00000000, 9.00000000, -9402.12802407, 1598.12753290, -108.57686941, 823.03266145, 5388.62740691, 220.86280121, 0.00016589, 0.03617796, 0.00004715, 0.00204341, 0.00002901, 0.00023351,0.40310000, 31.45895524, 27197.65353814, 477.98822917, 753.39373850
614.34739590, 444.21182505, 9.00000000, 6.00000000, -7377.46338926, 1329.44139047, -88.78318247, 818.30944509, 5004.87344053, 97.69361270, 0.00017069, 0.01472396, -0.00021612, 0.00125725, 0.00003682, 0.00016151,0.24520000, 30.70700652, 26963.16664281, 462.72676838, 777.74521137
416.36093905, 590.91930905, 9.00000000, 9.00000000, -7261.50465815, -1238.30412943, -77.50078076, 755.25733527, 4888.69694284, 85.45380758, -0.00059671, 0.01320425, -0.00020708, 0.00118167, -0.00014330, 0.00014957,0.52740000, 28.21003386, 25521.77003345, 511.40646139, 719.68050773
433.14011720, 531.07913075, 6.00000000, 9.00000000, -7283.21256874, -1527.82235105, -105.71070635, 900.78954406, 5148.72324386, 105.04800805, -0.00060544, 0.02150705, -0.00005357, 0.00114740, -0.00011990, 0.00013937,0.65880000, 35.63437282, 28204.40498412, 404.90975611, 756.95883029
1074.55386710, 542.79807750, 9.00000000, 9.00000000, -11103.49083957, -1630.08810054, -224.53458539, 1648.27720185, 5467.15376788, 376.44827111, 0.00116134, 0.05221357, 0.00090683, 0.00291337, 0.00020058, 0.00037543,0.82380000, 26.41858838, 23299.79172677, 505.42655657, 695.73008889
761.30985280, 436.54302475, 7.00000000, 9.00000000, -7074.89691866, -1259.79307710, -78.37126308, 759.13786081, 4941.18836074, 109.43670159, -0.00063224, 0.01311356, -0.00015708, 0.00111465, -0.00015340, 0.00010497,0.52740000, 33.49495131, 27769.72682557, 488.57432691, 736.88849999
1016.38081930, 205.08647145, 9.00000000, 4.00000000, -9672.19939972, 1702.73448760, -141.89150973, 944.86364997, 5770.87598247, 255.50926515, -0.00093812, 0.03991389, 0.00020079, 0.00214550, -0.00021457, 0.00022886,0.19130000, 37.76687279, 28090.15700383, 416.09554943, 660.58112770
563.69604865, 49.90604185, 9.00000000, 1.00000000, -10879.94595862, 1618.52443389, -172.83265839, 1338.73293199, 5427.29671336, 274.36430401, -0.00028531, 0.04671642, 0.00045944, 0.00231602, -0.00009750, 0.00028843,1.02670000, 32.73858273, 27264.58742488, 409.55047413, 677.78212370
211.18620775, 680.65015655, 4.00000000, 9.00000000, -7040.85533979, -1245.60854839, -75.86946369, 747.81419246, 4934.67557977, 89.03621368, -0.00056662, 0.01341274, -0.00017228, 0.00120282, -0.00013748, 0.00016722,0.52740000, 28.90388583, 24518.15636204, 428.85647647, 720.56417025
588.80107265, 861.22980965, 9.00000000, 9.00000000, -11703.73557674, 1668.75218470, -241.21664090, 1663.52133174, 5608.73767660, 370.46590406, 0.00132419, 0.05035491, 0.00079220, 0.00242885, 0.00022658, 0.00039349,0.82380000, 41.39601476, 30885.71680255, 463.14376754, 691.65408907
803.57651430, 281.86273430, 9.00000000, 3.00000000, -9178.08750302, 1571.46781485, -108.85172439, 878.84489350, 5308.66121462, 157.87302708, 0.00004555, 0.01378407, -0.00013731, 0.00184416, -0.00000193, 0.00009124,0.69520000, 33.08004626, 27970.09598524, 452.38473963, 749.16772674
253.03118330, 662.52746735, 9.00000000, 9.00000000, -7820.72873516, -1427.34224142, -114.64200903, 931.38238923, 4915.18100696, 97.86247889, -0.00065788, 0.02039123, -0.00015341, 0.00121673, -0.00011936, 0.00018380,0.65880000, 38.76323579, 28964.44371797, 415.93138336, 735.01679611
382.23379705, 905.19302160, 9.00000000, 9.00000000, -7167.08599178, -1393.23111990, -75.81663615, 778.23077686, 5173.34215632, 105.27029443, 0.00021512, 0.01641206, -0.00017971, 0.00113373, 0.00002843, 0.00019771,0.24520000, 30.72373843, 26601.57540781, 482.19428949, 799.89200497
88.10294360, 658.45770760, 2.00000000, 9.00000000, -9436.48702498, 1540.13675035, -112.03802375, 875.67947870, 5160.78330262, 174.88835089, -0.00010553, 0.03667652, 0.00004060, 0.00201229, -0.00002714, 0.00032846,0.40310000, 34.24523682, 27212.40989222, 371.25745760, 633.73781791
